OrderDetailID,OrderID,ProductID,Quantity,UnitPrice,DiscountPct,SalesAmount,Profit
OD011084,O04421,P0050,3,791,0,2373.0,1074.0
OD011085,O04421,P0023,3,12189,0,36567.0,19785.0
OD011086,O04422,P0031,1,14006,10,12605.4,6146.4
OD011087,O04422,P0009,3,4834,0,14502.0,4740.0
OD011088,O04423,P0060,3,3201,20,7682.4,3140.4
OD011089,O04423,P0040,2,6601,0,13202.0,5204.0
OD011090,O04424,P0006,1,5410,10,4869.0,1551.0
OD011091,O04424,P0014,1,10018,20,8014.4,2661.4
OD011092,O04424,P0078,1,2727,10,2454.3,731.3
OD011093,O04424,P0015,3,6239,0,18717.0,5337.0
OD011094,O04425,P0077,1,3416,5,3245.2,1569.2
OD011095,O04425,P0028,3,3631,10,9803.7,2051.7
OD011096,O04426,P0003,3,319,20,765.6,-20.4
OD011097,O04426,P0037,2,4495,0,8990.0,3862.0
OD011098,O04426,P0025,3,6585,5,18767.25,7682.25
OD011099,O04426,P0021,4,12927,15,43951.8,20199.8
OD011100,O04427,P0029,2,8916,15,15157.2,3013.2
OD011101,O04427,P0021,3,12927,5,36841.95,19027.95
OD011102,O04428,P0043,1,3251,5,3088.45,383.45
OD011103,O04428,P0017,3,10962,10,29597.4,14582.4
OD011104,O04428,P0079,3,11587,15,29546.85,13247.85
OD011105,O04428,P0032,3,11145,15,28419.75,9795.75
OD011106,O04429,P0077,2,3416,5,6490.4,3138.4
OD011107,O04430,P0067,3,3128,15,7976.4,1268.4
OD011108,O04430,P0001,2,8847,5,16809.3,7129.3
OD011109,O04431,P0037,4,4495,10,16182.0,5926.0
OD011110,O04431,P0082,3,2255,0,6765.0,3273.0
OD011111,O04431,P0032,3,11145,10,30091.5,11467.5
OD011112,O04431,P0015,3,6239,10,16845.3,3465.3
OD011113,O04432,P0073,1,3981,0,3981.0,1581.0
OD011114,O04432,P0020,4,1983,15,6742.2,482.2
OD011115,O04432,P0064,3,6997,10,18891.9,6873.9
OD011116,O04433,P0065,1,1750,15,1487.5,273.5
OD011117,O04433,P0032,3,11145,20,26748.0,8124.0
OD011118,O04433,P0076,2,7205,15,12248.5,3082.5
OD011119,O04434,P0078,1,2727,5,2590.65,867.65
OD011120,O04434,P0037,4,4495,0,17980.0,7724.0
OD011121,O04434,P0004,3,3517,5,10023.45,2439.45
OD011122,O04434,P0032,1,11145,20,8916.0,2708.0
OD011123,O04435,P0043,4,3251,0,13004.0,2184.0
OD011124,O04435,P0058,4,3214,10,11570.4,3698.4
OD011125,O04436,P0018,1,8947,15,7604.95,1543.95
OD011126,O04436,P0069,2,6924,10,12463.2,1053.2
OD011127,O04436,P0023,4,12189,15,41442.6,19066.6
OD011128,O04436,P0003,3,319,0,957.0,171.0
OD011129,O04437,P0013,4,1311,5,4981.8,2577.8
OD011130,O04437,P0025,2,6585,15,11194.5,3804.5
OD011131,O04437,P0002,3,8892,10,24008.4,9773.4
OD011132,O04437,P0020,1,1983,0,1983.0,418.0
OD011133,O04438,P0056,4,14270,20,45664.0,19444.0
OD011134,O04438,P0029,4,8916,5,33880.8,9592.8
OD011135,O04438,P0007,4,9936,0,39744.0,14972.0
OD011136,O04438,P0035,2,3553,10,6395.4,895.4
OD011137,O04439,P0034,4,8273,20,26473.6,381.6
OD011138,O04439,P0027,4,4363,20,13961.6,261.6
OD011139,O04440,P0007,3,9936,5,28317.6,9738.6
OD011140,O04440,P0011,2,7617,20,12187.2,2245.2
OD011141,O04440,P0058,4,3214,20,10284.8,2412.8
OD011142,O04441,P0078,4,2727,0,10908.0,4016.0
OD011143,O04442,P0033,4,5694,10,20498.4,2642.4
OD011144,O04442,P0035,4,3553,20,11369.6,369.6
OD011145,O04443,P0001,3,8847,25,19905.75,5385.75
OD011146,O04443,P0036,3,8476,10,22885.2,8941.2
OD011147,O04444,P0004,3,3517,20,8440.8,856.8
OD011148,O04444,P0003,4,319,5,1212.2,164.2
OD011149,O04444,P0002,1,8892,20,7113.6,2368.6
OD011150,O04444,P0015,4,6239,10,22460.4,4620.4
OD011151,O04445,P0002,3,8892,10,24008.4,9773.4
OD011152,O04445,P0061,3,6727,5,19171.95,5335.95
OD011153,O04445,P0081,1,4694,5,4459.3,1875.3
OD011154,O04445,P0039,3,7839,5,22341.15,6132.15
OD011155,O04446,P0068,3,375,15,956.25,56.25
OD011156,O04446,P0065,3,1750,20,4200.0,558.0
OD011157,O04447,P0016,2,7194,10,12949.2,5701.2
OD011158,O04447,P0015,3,6239,5,17781.15,4401.15
OD011159,O04447,P0029,4,8916,10,32097.6,7809.6
OD011160,O04447,P0021,2,12927,15,21975.9,10099.9
OD011161,O04448,P0043,2,3251,20,5201.6,-208.4
OD011162,O04448,P0021,4,12927,15,43951.8,20199.8
OD011163,O04449,P0014,3,10018,25,22540.5,6481.5
OD011164,O04449,P0036,4,8476,15,28818.4,10226.4
OD011165,O04449,P0027,3,4363,10,11780.1,1505.1
OD011166,O04449,P0051,2,8105,10,14589.0,5497.0
OD011167,O04450,P0003,1,319,0,319.0,57.0
OD011168,O04450,P0045,3,8473,20,20335.2,1573.2
OD011169,O04450,P0065,4,1750,5,6650.0,1794.0
OD011170,O04451,P0074,4,4472,20,14310.4,1670.4
OD011171,O04452,P0005,1,526,15,447.1,158.1
OD011172,O04452,P0077,1,3416,10,3074.4,1398.4
OD011173,O04452,P0039,1,7839,5,7447.05,2044.05
OD011174,O04453,P0007,3,9936,0,29808.0,11229.0
OD011175,O04454,P0056,4,14270,15,48518.0,22298.0
OD011176,O04455,P0039,3,7839,10,21165.3,4956.3
OD011177,O04455,P0002,3,8892,15,22674.6,8439.6
OD011178,O04455,P0037,4,4495,10,16182.0,5926.0
OD011179,O04455,P0054,3,7011,5,19981.35,9058.35
OD011180,O04456,P0049,1,4908,5,4662.6,2051.6
OD011181,O04456,P0078,1,2727,10,2454.3,731.3
OD011182,O04456,P0020,3,1983,5,5651.55,956.55
OD011183,O04457,P0038,3,5709,15,14557.95,5560.95
OD011184,O04457,P0010,1,6288,20,5030.4,929.4
OD011185,O04458,P0002,1,8892,5,8447.4,3702.4
OD011186,O04458,P0078,1,2727,10,2454.3,731.3
OD011187,O04459,P0046,1,10496,10,9446.4,4539.4
OD011188,O04460,P0015,3,6239,5,17781.15,4401.15
OD011189,O04460,P0072,1,10954,25,8215.5,3026.5
OD011190,O04460,P0078,3,2727,5,7771.95,2602.95
OD011191,O04460,P0074,1,4472,0,4472.0,1312.0
OD011192,O04461,P0062,4,6552,15,22276.8,6972.8
OD011193,O04462,P0069,1,6924,10,6231.6,526.6
OD011194,O04463,P0060,4,3201,15,10883.4,4827.4
OD011195,O04463,P0079,4,11587,5,44030.6,22298.6
OD011196,O04463,P0055,3,3114,15,7940.7,1211.7
OD011197,O04464,P0013,3,1311,15,3343.05,1540.05
OD011198,O04465,P0061,2,6727,10,12108.6,2884.6
OD011199,O04465,P0071,2,8287,15,14087.9,2817.9
OD011200,O04465,P0033,1,5694,15,4839.9,375.9
OD011201,O04466,P0003,1,319,10,287.1,25.1
OD011202,O04466,P0027,4,4363,15,14834.2,1134.2
OD011203,O04466,P0024,2,9546,5,18137.4,8285.4
OD011204,O04466,P0007,4,9936,0,39744.0,14972.0
OD011205,O04467,P0067,4,3128,10,11260.8,2316.8
OD011206,O04467,P0025,1,6585,10,5926.5,2231.5
OD011207,O04467,P0081,3,4694,0,14082.0,6330.0
OD011208,O04467,P0049,4,4908,5,18650.4,8206.4
OD011209,O04468,P0015,4,6239,0,24956.0,7116.0
OD011210,O04469,P0071,2,8287,0,16574.0,5304.0
OD011211,O04469,P0012,2,2280,5,4332.0,1086.0
OD011212,O04469,P0011,2,7617,5,14472.3,4530.3
OD011213,O04470,P0046,1,10496,0,10496.0,5589.0
OD011214,O04470,P0007,3,9936,5,28317.6,9738.6
OD011215,O04470,P0012,2,2280,5,4332.0,1086.0
OD011216,O04470,P0036,1,8476,10,7628.4,2980.4
OD011217,O04471,P0047,3,4367,10,11790.9,2448.9
OD011218,O04472,P0070,3,9093,0,27279.0,9747.0
OD011219,O04472,P0079,4,11587,5,44030.6,22298.6
OD011220,O04473,P0006,2,5410,10,9738.0,3102.0
OD011221,O04474,P0062,4,6552,0,26208.0,10904.0
OD011222,O04474,P0057,3,4846,10,13084.2,4522.2
OD011223,O04474,P0018,2,8947,10,16104.6,3982.6
OD011224,O04475,P0028,3,3631,20,8714.4,962.4
OD011225,O04475,P0010,1,6288,5,5973.6,1872.6
OD011226,O04475,P0039,2,7839,20,12542.4,1736.4
OD011227,O04475,P0051,1,8105,5,7699.75,3153.75
OD011228,O04476,P0062,3,6552,15,16707.6,5229.6
OD011229,O04476,P0081,3,4694,15,11969.7,4217.7
OD011230,O04477,P0060,4,3201,15,10883.4,4827.4
OD011231,O04477,P0004,4,3517,5,13364.6,3252.6
OD011232,O04478,P0075,1,2498,5,2373.1,1039.1
OD011233,O04478,P0063,3,5568,5,15868.8,6532.8
OD011234,O04479,P0070,1,9093,5,8638.35,2794.35
OD011235,O04479,P0049,3,4908,15,12515.4,4682.4
OD011236,O04479,P0021,3,12927,10,34902.9,17088.9
OD011237,O04479,P0001,3,8847,10,23886.9,9366.9
OD011238,O04480,P0014,4,10018,5,38068.4,16656.4
OD011239,O04480,P0076,2,7205,0,14410.0,5244.0
OD011240,O04481,P0038,3,5709,15,14557.95,5560.95
OD011241,O04481,P0023,3,12189,15,31081.95,14299.95
OD011242,O04481,P0050,4,791,15,2689.4,957.4
OD011243,O04481,P0044,3,1630,10,4401.0,687.0
OD011244,O04482,P0026,4,9610,5,36518.0,11662.0
OD011245,O04482,P0005,4,526,0,2104.0,948.0
OD011246,O04482,P0004,4,3517,5,13364.6,3252.6
OD011247,O04483,P0058,4,3214,15,10927.6,3055.6
OD011248,O04483,P0070,3,9093,0,27279.0,9747.0
OD011249,O04483,P0015,4,6239,5,23708.2,5868.2
OD011250,O04483,P0035,2,3553,20,5684.8,184.8
OD011251,O04484,P0041,1,8569,10,7712.1,2907.1
OD011252,O04484,P0037,1,4495,15,3820.75,1256.75
OD011253,O04484,P0059,4,7607,10,27385.2,12825.2
OD011254,O04484,P0051,1,8105,0,8105.0,3559.0
OD011255,O04485,P0075,2,2498,10,4496.4,1828.4
OD011256,O04485,P0068,4,375,20,1200.0,0.0
OD011257,O04486,P0022,3,5467,15,13940.85,6383.85
OD011258,O04486,P0063,2,5568,10,10022.4,3798.4
OD011259,O04487,P0050,4,791,10,2847.6,1115.6
OD011260,O04487,P0049,2,4908,20,7852.8,2630.8
OD011261,O04487,P0060,2,3201,0,6402.0,3374.0
OD011262,O04487,P0043,3,3251,20,7802.4,-312.6
OD011263,O04488,P0061,2,6727,15,11435.9,2211.9
OD011264,O04488,P0079,4,11587,5,44030.6,22298.6
OD011265,O04488,P0023,4,12189,0,48756.0,26380.0
OD011266,O04488,P0036,2,8476,15,14409.2,5113.2
OD011267,O04489,P0036,3,8476,15,21613.8,7669.8
OD011268,O04490,P0004,4,3517,20,11254.4,1142.4
OD011269,O04491,P0050,2,791,5,1502.9,636.9
OD011270,O04491,P0043,1,3251,0,3251.0,546.0
OD011271,O04491,P0009,2,4834,0,9668.0,3160.0
OD011272,O04491,P0026,3,9610,0,28830.0,10188.0
OD011273,O04492,P0022,3,5467,20,13120.8,5563.8
OD011274,O04492,P0004,4,3517,10,12661.2,2549.2
OD011275,O04492,P0016,1,7194,10,6474.6,2850.6
OD011276,O04492,P0061,3,6727,15,17153.85,3317.85
OD011277,O04493,P0030,3,10331,15,26344.05,8629.05
OD011278,O04493,P0053,4,500,10,1800.0,872.0
OD011279,O04494,P0071,3,8287,5,23617.95,6712.95
OD011280,O04494,P0020,1,1983,10,1784.7,219.7
OD011281,O04494,P0081,1,4694,15,3989.9,1405.9
OD011282,O04494,P0001,4,8847,20,28310.4,8950.4
OD011283,O04495,P0018,2,8947,5,16999.3,4877.3
OD011284,O04495,P0074,4,4472,0,17888.0,5248.0
OD011285,O04495,P0030,1,10331,25,7748.25,1843.25
OD011286,O04496,P0010,3,6288,20,15091.2,2788.2
OD011287,O04496,P0040,1,6601,5,6270.95,2271.95
OD011288,O04496,P0070,3,9093,15,23187.15,5655.15
OD011289,O04497,P0053,2,500,0,1000.0,536.0
OD011290,O04498,P0018,2,8947,10,16104.6,3982.6
OD011291,O04498,P0005,1,526,20,420.8,131.8
OD011292,O04499,P0036,3,8476,15,21613.8,7669.8
OD011293,O04500,P0029,4,8916,20,28531.2,4243.2
OD011294,O04500,P0030,3,10331,20,24794.4,7079.4
OD011295,O04500,P0001,1,8847,20,7077.6,2237.6
OD011296,O04501,P0032,3,11145,15,28419.75,9795.75
OD011297,O04501,P0045,1,8473,15,7202.05,948.05
OD011298,O04502,P0022,2,5467,20,8747.2,3709.2
OD011299,O04502,P0041,4,8569,15,29134.6,9914.6
OD011300,O04502,P0050,2,791,15,1344.7,478.7
OD011301,O04502,P0040,2,6601,10,11881.8,3883.8
OD011302,O04503,P0024,2,9546,5,18137.4,8285.4
OD011303,O04503,P0041,2,8569,20,13710.4,4100.4
OD011304,O04504,P0057,1,4846,5,4603.7,1749.7
OD011305,O04504,P0063,3,5568,20,13363.2,4027.2
OD011306,O04504,P0011,2,7617,10,13710.6,3768.6
OD011307,O04505,P0031,2,14006,10,25210.8,12292.8
OD011308,O04506,P0066,2,3382,5,6425.8,1607.8
OD011309,O04506,P0033,2,5694,0,11388.0,2460.0
OD011310,O04506,P0047,2,4367,25,6550.5,322.5
OD011311,O04506,P0082,4,2255,15,7667.0,3011.0
OD011312,O04507,P0029,2,8916,5,16940.4,4796.4
OD011313,O04507,P0078,1,2727,0,2727.0,1004.0
OD011314,O04508,P0050,2,791,10,1423.8,557.8
OD011315,O04508,P0071,3,8287,10,22374.9,5469.9
OD011316,O04508,P0023,2,12189,0,24378.0,13190.0
OD011317,O04509,P0025,1,6585,10,5926.5,2231.5
OD011318,O04509,P0074,3,4472,20,10732.8,1252.8
OD011319,O04510,P0042,3,8402,15,21425.1,4289.1
OD011320,O04511,P0024,2,9546,5,18137.4,8285.4
OD011321,O04511,P0008,2,9277,5,17626.3,4804.3
OD011322,O04512,P0012,4,2280,10,8208.0,1716.0
OD011323,O04512,P0071,3,8287,10,22374.9,5469.9
OD011324,O04512,P0021,1,12927,5,12280.65,6342.65
OD011325,O04512,P0009,3,4834,20,11601.6,1839.6
OD011326,O04513,P0034,4,8273,0,33092.0,7000.0
OD011327,O04513,P0038,2,5709,0,11418.0,5420.0
OD011328,O04513,P0035,1,3553,20,2842.4,92.4
OD011329,O04513,P0002,4,8892,0,35568.0,16588.0
OD011330,O04514,P0064,2,6997,5,13294.3,5282.3
OD011331,O04514,P0078,1,2727,10,2454.3,731.3
OD011332,O04515,P0005,2,526,5,999.4,421.4
OD011333,O04515,P0064,1,6997,15,5947.45,1941.45
OD011334,O04516,P0048,1,3582,15,3044.7,1081.7
OD011335,O04517,P0037,2,4495,10,8091.0,2963.0
OD011336,O04517,P0044,4,1630,15,5542.0,590.0
OD011337,O04517,P0026,2,9610,15,16337.0,3909.0
OD011338,O04518,P0057,4,4846,20,15507.2,4091.2
OD011339,O04518,P0069,4,6924,15,23541.6,721.6
OD011340,O04518,P0017,3,10962,15,27953.1,12938.1
OD011341,O04519,P0080,2,13672,20,21875.2,8111.2
OD011342,O04520,P0051,4,8105,5,30799.0,12615.0
OD011343,O04520,P0063,1,5568,15,4732.8,1620.8
OD011344,O04521,P0049,4,4908,10,17668.8,7224.8
OD011345,O04521,P0071,2,8287,5,15745.3,4475.3
OD011346,O04521,P0045,3,8473,5,24148.05,5386.05
OD011347,O04522,P0025,2,6585,25,9877.5,2487.5
OD011348,O04522,P0029,4,8916,0,35664.0,11376.0
OD011349,O04522,P0071,3,8287,5,23617.95,6712.95
OD011350,O04522,P0011,3,7617,15,19423.35,4510.35
OD011351,O04523,P0025,2,6585,20,10536.0,3146.0
OD011352,O04524,P0056,1,14270,25,10702.5,4147.5
OD011353,O04524,P0065,3,1750,0,5250.0,1608.0
OD011354,O04524,P0012,2,2280,15,3876.0,630.0
OD011355,O04525,P0052,4,1682,10,6055.2,2191.2
OD011356,O04525,P0073,2,3981,5,7563.9,2763.9
OD011357,O04526,P0080,2,13672,10,24609.6,10845.6
OD011358,O04526,P0029,2,8916,10,16048.8,3904.8
OD011359,O04526,P0071,3,8287,20,19888.8,2983.8
OD011360,O04527,P0045,2,8473,15,14404.1,1896.1
OD011361,O04527,P0055,3,3114,15,7940.7,1211.7
OD011362,O04527,P0034,4,8273,0,33092.0,7000.0
OD011363,O04527,P0081,3,4694,15,11969.7,4217.7
OD011364,O04528,P0082,3,2255,20,5412.0,1920.0
OD011365,O04529,P0057,3,4846,10,13084.2,4522.2
OD011366,O04529,P0014,1,10018,10,9016.2,3663.2
OD011367,O04529,P0047,2,4367,0,8734.0,2506.0
OD011368,O04529,P0081,3,4694,10,12673.8,4921.8
OD011369,O04530,P0043,4,3251,15,11053.4,233.4
OD011370,O04531,P0046,2,10496,5,19942.4,10128.4
OD011371,O04532,P0027,1,4363,15,3708.55,283.55
OD011372,O04532,P0047,4,4367,5,16594.6,4138.6
OD011373,O04532,P0001,2,8847,10,15924.6,6244.6
OD011374,O04532,P0044,3,1630,10,4401.0,687.0
OD011375,O04533,P0033,2,5694,15,9679.8,751.8
OD011376,O04534,P0079,2,11587,10,20856.6,9990.6
OD011377,O04534,P0029,2,8916,15,15157.2,3013.2
OD011378,O04534,P0019,3,6155,5,17541.75,8808.75
OD011379,O04534,P0012,3,2280,20,5472.0,603.0
OD011380,O04535,P0016,1,7194,10,6474.6,2850.6
OD011381,O04535,P0023,3,12189,20,29253.6,12471.6
OD011382,O04535,P0048,3,3582,15,9134.1,3245.1
OD011383,O04536,P0072,4,10954,0,43816.0,23060.0
OD011384,O04536,P0052,4,1682,0,6728.0,2864.0
OD011385,O04536,P0047,4,4367,20,13974.4,1518.4
OD011386,O04537,P0062,4,6552,0,26208.0,10904.0
OD011387,O04537,P0056,1,14270,15,12129.5,5574.5
OD011388,O04537,P0075,1,2498,20,1998.4,664.4
OD011389,O04538,P0005,2,526,10,946.8,368.8
OD011390,O04539,P0063,4,5568,10,20044.8,7596.8
OD011391,O04539,P0049,1,4908,5,4662.6,2051.6
OD011392,O04539,P0026,1,9610,10,8649.0,2435.0
OD011393,O04540,P0052,1,1682,10,1513.8,547.8
OD011394,O04540,P0013,1,1311,15,1114.35,513.35
OD011395,O04540,P0042,2,8402,0,16804.0,5380.0
OD011396,O04540,P0020,1,1983,10,1784.7,219.7
OD011397,O04541,P0019,2,6155,10,11079.0,5257.0
OD011398,O04541,P0070,2,9093,10,16367.4,4679.4
OD011399,O04541,P0009,4,4834,5,18369.2,5353.2
OD011400,O04541,P0047,1,4367,20,3493.6,379.6
OD011401,O04542,P0063,2,5568,10,10022.4,3798.4
OD011402,O04543,P0012,1,2280,15,1938.0,315.0
OD011403,O04543,P0076,3,7205,10,19453.5,5704.5
OD011404,O04544,P0038,4,5709,0,22836.0,10840.0
OD011405,O04544,P0020,3,1983,10,5354.1,659.1
OD011406,O04544,P0056,2,14270,5,27113.0,14003.0
OD011407,O04545,P0027,1,4363,15,3708.55,283.55
OD011408,O04545,P0026,4,9610,25,28830.0,3974.0
OD011409,O04546,P0038,3,5709,0,17127.0,8130.0
OD011410,O04546,P0052,4,1682,0,6728.0,2864.0
OD011411,O04546,P0018,2,8947,0,17894.0,5772.0
OD011412,O04547,P0038,4,5709,10,20552.4,8556.4
OD011413,O04547,P0004,2,3517,0,7034.0,1978.0
OD011414,O04548,P0024,2,9546,20,15273.6,5421.6
OD011415,O04548,P0014,2,10018,15,17030.6,6324.6
OD011416,O04548,P0046,3,10496,20,25190.4,10469.4
OD011417,O04548,P0031,4,14006,5,53222.8,27386.8
OD011418,O04549,P0075,1,2498,10,2248.2,914.2
OD011419,O04549,P0050,3,791,0,2373.0,1074.0
OD011420,O04550,P0015,3,6239,25,14037.75,657.75
OD011421,O04550,P0076,3,7205,10,19453.5,5704.5
OD011422,O04550,P0026,2,9610,0,19220.0,6792.0
OD011423,O04550,P0044,2,1630,5,3097.0,621.0
OD011424,O04551,P0043,2,3251,25,4876.5,-533.5
OD011425,O04551,P0052,3,1682,25,3784.5,886.5
OD011426,O04552,P0038,3,5709,20,13701.6,4704.6
OD011427,O04552,P0021,4,12927,20,41366.4,17614.4
OD011428,O04553,P0081,4,4694,5,17837.2,7501.2
OD011429,O04553,P0071,2,8287,25,12430.5,1160.5
OD011430,O04553,P0056,2,14270,20,22832.0,9722.0
OD011431,O04554,P0006,1,5410,10,4869.0,1551.0
OD011432,O04554,P0035,1,3553,10,3197.7,447.7
OD011433,O04554,P0053,1,500,0,500.0,268.0
OD011434,O04554,P0031,4,14006,20,44819.2,18983.2
OD011435,O04555,P0074,3,4472,20,10732.8,1252.8
OD011436,O04555,P0053,2,500,20,800.0,336.0
OD011437,O04555,P0082,1,2255,15,1916.75,752.75
OD011438,O04555,P0070,3,9093,15,23187.15,5655.15
OD011439,O04556,P0054,1,7011,10,6309.9,2668.9
OD011440,O04557,P0010,4,6288,15,21379.2,4975.2
OD011441,O04558,P0079,1,11587,5,11007.65,5574.65
OD011442,O04559,P0066,3,3382,10,9131.4,1904.4
OD011443,O04560,P0045,3,8473,5,24148.05,5386.05
OD011444,O04560,P0068,4,375,15,1275.0,75.0
OD011445,O04560,P0028,2,3631,15,6172.7,1004.7
OD011446,O04561,P0045,2,8473,10,15251.4,2743.4
OD011447,O04561,P0063,4,5568,15,18931.2,6483.2
OD011448,O04562,P0028,4,3631,10,13071.6,2735.6
OD011449,O04562,P0001,4,8847,10,31849.2,12489.2
OD011450,O04563,P0069,4,6924,10,24926.4,2106.4
OD011451,O04563,P0080,4,13672,10,49219.2,21691.2
OD011452,O04563,P0061,3,6727,0,20181.0,6345.0
OD011453,O04564,P0059,3,7607,10,20538.9,9618.9
OD011454,O04565,P0021,3,12927,5,36841.95,19027.95
OD011455,O04565,P0056,3,14270,20,34248.0,14583.0
OD011456,O04565,P0015,3,6239,5,17781.15,4401.15
OD011457,O04566,P0079,2,11587,15,19697.9,8831.9
OD011458,O04566,P0022,3,5467,0,16401.0,8844.0
OD011459,O04566,P0081,2,4694,10,8449.2,3281.2
OD011460,O04566,P0019,3,6155,10,16618.5,7885.5
OD011461,O04567,P0050,1,791,15,672.35,239.35
OD011462,O04567,P0082,4,2255,10,8118.0,3462.0
OD011463,O04568,P0072,4,10954,5,41625.2,20869.2
OD011464,O04568,P0031,2,14006,25,21009.0,8091.0
OD011465,O04569,P0078,1,2727,20,2181.6,458.6
OD011466,O04570,P0056,1,14270,15,12129.5,5574.5
OD011467,O04570,P0054,1,7011,5,6660.45,3019.45
OD011468,O04570,P0044,3,1630,10,4401.0,687.0
OD011469,O04570,P0022,3,5467,10,14760.9,7203.9
OD011470,O04571,P0070,3,9093,0,27279.0,9747.0
OD011471,O04571,P0079,1,11587,25,8690.25,3257.25
OD011472,O04571,P0065,1,1750,15,1487.5,273.5
OD011473,O04572,P0046,3,10496,10,28339.2,13618.2
OD011474,O04573,P0021,3,12927,25,29085.75,11271.75
OD011475,O04573,P0034,1,8273,15,7032.05,509.05
OD011476,O04574,P0009,4,4834,0,19336.0,6320.0
OD011477,O04574,P0080,3,13672,25,30762.0,10116.0
OD011478,O04574,P0028,4,3631,0,14524.0,4188.0
OD011479,O04574,P0003,3,319,20,765.6,-20.4
OD011480,O04575,P0082,3,2255,0,6765.0,3273.0
OD011481,O04575,P0065,1,1750,10,1575.0,361.0
OD011482,O04575,P0059,4,7607,5,28906.6,14346.6
OD011483,O04575,P0002,1,8892,10,8002.8,3257.8
OD011484,O04576,P0003,1,319,25,239.25,-22.75
OD011485,O04576,P0014,4,10018,0,40072.0,18660.0
OD011486,O04576,P0081,4,4694,15,15959.6,5623.6
OD011487,O04577,P0016,3,7194,15,18344.7,7472.7
OD011488,O04578,P0006,1,5410,15,4598.5,1280.5
OD011489,O04578,P0002,2,8892,10,16005.6,6515.6
OD011490,O04579,P0012,2,2280,0,4560.0,1314.0
OD011491,O04579,P0033,1,5694,15,4839.9,375.9
OD011492,O04579,P0001,3,8847,15,22559.85,8039.85
OD011493,O04579,P0027,2,4363,5,8289.7,1439.7
OD011494,O04580,P0005,2,526,20,841.6,263.6
OD011495,O04580,P0069,4,6924,10,24926.4,2106.4
OD011496,O04580,P0031,1,14006,25,10504.5,4045.5
OD011497,O04581,P0051,4,8105,20,25936.0,7752.0
OD011498,O04582,P0036,3,8476,10,22885.2,8941.2
OD011499,O04582,P0072,4,10954,0,43816.0,23060.0
OD011500,O04582,P0050,1,791,20,632.8,199.8
OD011501,O04583,P0047,3,4367,10,11790.9,2448.9
OD011502,O04583,P0027,3,4363,20,10471.2,196.2
OD011503,O04583,P0050,1,791,10,711.9,278.9
OD011504,O04583,P0069,1,6924,15,5885.4,180.4
OD011505,O04584,P0020,4,1983,25,5949.0,-311.0
OD011506,O04584,P0041,2,8569,20,13710.4,4100.4
OD011507,O04584,P0057,3,4846,0,14538.0,5976.0
OD011508,O04584,P0039,2,7839,10,14110.2,3304.2
OD011509,O04585,P0032,2,11145,15,18946.5,6530.5
OD011510,O04585,P0035,1,3553,5,3375.35,625.35
OD011511,O04585,P0009,1,4834,5,4592.3,1338.3
OD011512,O04585,P0081,3,4694,20,11265.6,3513.6
OD011513,O04586,P0025,3,6585,5,18767.25,7682.25
OD011514,O04587,P0019,1,6155,5,5847.25,2936.25
OD011515,O04587,P0013,1,1311,15,1114.35,513.35
OD011516,O04587,P0067,2,3128,20,5004.8,532.8
OD011517,O04587,P0004,4,3517,5,13364.6,3252.6
OD011518,O04588,P0071,4,8287,20,26518.4,3978.4
OD011519,O04588,P0013,2,1311,15,2228.7,1026.7
OD011520,O04588,P0020,4,1983,10,7138.8,878.8
OD011521,O04589,P0054,4,7011,25,21033.0,6469.0
OD011522,O04589,P0042,1,8402,10,7561.8,1849.8
OD011523,O04590,P0006,3,5410,0,16230.0,6276.0
OD011524,O04590,P0008,3,9277,0,27831.0,8598.0
OD011525,O04590,P0004,1,3517,10,3165.3,637.3
OD011526,O04590,P0009,2,4834,15,8217.8,1709.8
OD011527,O04591,P0001,3,8847,20,21232.8,6712.8
OD011528,O04591,P0014,2,10018,15,17030.6,6324.6
OD011529,O04591,P0062,1,6552,20,5241.6,1415.6
OD011530,O04592,P0010,1,6288,20,5030.4,929.4
OD011531,O04593,P0014,2,10018,5,19034.2,8328.2
OD011532,O04593,P0078,2,2727,5,5181.3,1735.3
OD011533,O04593,P0009,2,4834,10,8701.2,2193.2
OD011534,O04593,P0057,2,4846,5,9207.4,3499.4
OD011535,O04594,P0036,3,8476,0,25428.0,11484.0
OD011536,O04594,P0077,1,3416,15,2903.6,1227.6
OD011537,O04594,P0066,4,3382,10,12175.2,2539.2
OD011538,O04595,P0012,2,2280,0,4560.0,1314.0
OD011539,O04596,P0074,1,4472,10,4024.8,864.8
OD011540,O04597,P0067,3,3128,15,7976.4,1268.4
OD011541,O04597,P0028,3,3631,20,8714.4,962.4
OD011542,O04598,P0059,4,7607,20,24342.4,9782.4
OD011543,O04598,P0040,3,6601,10,17822.7,5825.7
OD011544,O04599,P0039,2,7839,5,14894.1,4088.1
OD011545,O04599,P0008,4,9277,5,35252.6,9608.6
OD011546,O04600,P0069,2,6924,15,11770.8,360.8
OD011547,O04600,P0064,1,6997,5,6647.15,2641.15
OD011548,O04600,P0077,3,3416,5,9735.6,4707.6
OD011549,O04601,P0050,1,791,20,632.8,199.8
OD011550,O04602,P0033,1,5694,0,5694.0,1230.0
OD011551,O04603,P0005,3,526,10,1420.2,553.2
OD011552,O04604,P0044,4,1630,15,5542.0,590.0
