OrderID,OrderDate,CustomerID,PaymentMethod,OrderStatus,CustomerName,Gender,Age,City,Region,SignupDate,OrderDetailID,ProductID,Quantity,UnitPrice,DiscountPct,SalesAmount,Profit,ProductName,Category,CostPrice,SellingPrice,Year,Month,MonthName,YearMonth,ProfitMarginPct
O03739,2024-06-26,C0164,UPI,Delivered,Customer_0164,Female,40,Kolkata,East,2023-09-05,OD009360,P0066,3,3382.0,10.0,9131.4,1904.4,Moisturizer,Beauty,2409.0,3382.0,2024,6,June,2024-06,20.8555095604179
O03739,2024-06-26,C0164,UPI,Delivered,Customer_0164,Female,40,Kolkata,East,2023-09-05,OD009361,P0013,3,1311.0,10.0,3539.7,1736.7,Mouse,Electronics,601.0,1311.0,2024,6,June,2024-06,49.06347995592847
O03740,2025-10-16,C0745,COD,Delivered,Customer_0745,Male,49,Ahmedabad,West,2023-08-04,OD009362,P0026,3,9610.0,10.0,25947.0,7305.0,Air Fryer,Home,6214.0,9610.0,2025,10,October,2025-10,28.153543762284656
O03741,2024-12-27,C0255,Net Banking,Cancelled,Customer_0255,Male,43,Mumbai,West,2023-12-09,OD009363,P0056,3,14270.0,25.0,32107.5,12442.5,Watch,Fashion,6555.0,14270.0,2024,12,December,2024-12,38.75262789067975
O03741,2024-12-27,C0255,Net Banking,Cancelled,Customer_0255,Male,43,Mumbai,West,2023-12-09,OD009364,P0003,4,319.0,15.0,1084.6,36.6,Wireless Headphones,Electronics,262.0,319.0,2024,12,December,2024-12,3.37451595058086
O03741,2024-12-27,C0255,Net Banking,Cancelled,Customer_0255,Male,43,Mumbai,West,2023-12-09,OD009365,P0058,2,3214.0,0.0,6428.0,2492.0,Face Wash,Beauty,1968.0,3214.0,2024,12,December,2024-12,38.76789047915371
O03741,2024-12-27,C0255,Net Banking,Cancelled,Customer_0255,Male,43,Mumbai,West,2023-12-09,OD009366,P0079,1,11587.0,5.0,11007.65,5574.65,Power BI Book,Books,5433.0,11587.0,2024,12,December,2024-12,50.64341616966382
O03742,2026-01-29,C0476,UPI,Delivered,Customer_0476,Female,46,Kolkata,East,2024-10-27,OD009367,P0057,4,4846.0,5.0,18414.8,6998.8,Watch,Fashion,2854.0,4846.0,2026,1,January,2026-01,38.00638616764777
O03742,2026-01-29,C0476,UPI,Delivered,Customer_0476,Female,46,Kolkata,East,2024-10-27,OD009368,P0046,2,10496.0,10.0,18892.8,9078.8,Sneakers,Fashion,4907.0,10496.0,2026,1,January,2026-01,48.0542852303523
O03743,2025-09-30,C0806,UPI,Delivered,Customer_0806,Female,20,Jaipur,North,2025-01-23,OD009369,P0012,1,2280.0,20.0,1824.0,201.0,Keyboard,Electronics,1623.0,2280.0,2025,9,September,2025-09,11.019736842105262
O03743,2025-09-30,C0806,UPI,Delivered,Customer_0806,Female,20,Jaipur,North,2025-01-23,OD009370,P0042,1,8402.0,10.0,7561.8,1849.8,T-Shirt,Fashion,5712.0,8402.0,2025,9,September,2025-09,24.462429580258668
O03743,2025-09-30,C0806,UPI,Delivered,Customer_0806,Female,20,Jaipur,North,2025-01-23,OD009371,P0029,3,8916.0,0.0,26748.0,8532.0,Table Lamp,Home,6072.0,8916.0,2025,9,September,2025-09,31.897711978465683
O03743,2025-09-30,C0806,UPI,Delivered,Customer_0806,Female,20,Jaipur,North,2025-01-23,OD009372,P0069,3,6924.0,15.0,17656.2,541.2,Perfume,Beauty,5705.0,6924.0,2025,9,September,2025-09,3.065212220070004
O03744,2026-02-13,C0417,Net Banking,Delivered,Customer_0417,Male,28,Bengaluru,South,2025-11-24,OD009373,P0003,3,319.0,20.0,765.6,-20.4,Wireless Headphones,Electronics,262.0,319.0,2026,2,February,2026-02,-2.6645768025078365
O03744,2026-02-13,C0417,Net Banking,Delivered,Customer_0417,Male,28,Bengaluru,South,2025-11-24,OD009374,P0038,1,5709.0,15.0,4852.65,1853.65,Wall Clock,Home,2999.0,5709.0,2026,2,February,2026-02,38.19871616539417
O03744,2026-02-13,C0417,Net Banking,Delivered,Customer_0417,Male,28,Bengaluru,South,2025-11-24,OD009375,P0025,4,6585.0,10.0,23706.0,8926.0,Air Fryer,Home,3695.0,6585.0,2026,2,February,2026-02,37.652914873871595
O03744,2026-02-13,C0417,Net Banking,Delivered,Customer_0417,Male,28,Bengaluru,South,2025-11-24,OD009376,P0011,1,7617.0,25.0,5712.75,741.75,Keyboard,Electronics,4971.0,7617.0,2026,2,February,2026-02,12.984114480766706
O03745,2024-02-09,C0170,Debit Card,Delivered,Customer_0170,Female,24,Hyderabad,South,2023-01-01,OD009377,P0073,1,3981.0,5.0,3781.95,1381.95,Python Book,Books,2400.0,3981.0,2024,2,February,2024-02,36.54067346210289
O03746,2026-07-12,C0317,UPI,Delivered,Customer_0317,Male,57,Lucknow,North,2025-06-25,OD009378,P0057,3,4846.0,5.0,13811.1,5249.1,Watch,Fashion,2854.0,4846.0,2026,7,July,2026-07,38.00638616764777
O03746,2026-07-12,C0317,UPI,Delivered,Customer_0317,Male,57,Lucknow,North,2025-06-25,OD009379,P0082,4,2255.0,15.0,7667.0,3011.0,Statistics Book,Books,1164.0,2255.0,2026,7,July,2026-07,39.27220555628016
O03746,2026-07-12,C0317,UPI,Delivered,Customer_0317,Male,57,Lucknow,North,2025-06-25,OD009380,P0051,2,8105.0,25.0,12157.5,3065.5,Backpack,Fashion,4546.0,8105.0,2026,7,July,2026-07,25.21488792926177
O03747,2025-02-19,C0174,Credit Card,Cancelled,Customer_0174,Female,35,Delhi,North,2023-07-10,OD009381,P0030,4,10331.0,5.0,39257.8,15637.8,Table Lamp,Home,5905.0,10331.0,2025,2,February,2025-02,39.83361268333936
O03747,2025-02-19,C0174,Credit Card,Cancelled,Customer_0174,Female,35,Delhi,North,2023-07-10,OD009382,P0058,3,3214.0,15.0,8195.7,2291.7,Face Wash,Beauty,1968.0,3214.0,2025,2,February,2025-02,27.962224093121996
O03748,2024-12-20,C0470,Credit Card,Delivered,Customer_0470,Female,30,Mumbai,West,2025-09-03,OD009383,P0011,2,7617.0,5.0,14472.3,4530.3,Keyboard,Electronics,4971.0,7617.0,2024,12,December,2024-12,31.30324827428951
O03748,2024-12-20,C0470,Credit Card,Delivered,Customer_0470,Female,30,Mumbai,West,2025-09-03,OD009384,P0047,2,4367.0,10.0,7860.6,1632.6,Sneakers,Fashion,3114.0,4367.0,2024,12,December,2024-12,20.769406915502632
O03748,2024-12-20,C0470,Credit Card,Delivered,Customer_0470,Female,30,Mumbai,West,2025-09-03,OD009385,P0077,3,3416.0,15.0,8710.8,3682.8,Excel Book,Books,1676.0,3416.0,2024,12,December,2024-12,42.27855076456813
O03748,2024-12-20,C0470,Credit Card,Delivered,Customer_0470,Female,30,Mumbai,West,2025-09-03,OD009386,P0044,1,1630.0,0.0,1630.0,392.0,Jeans,Fashion,1238.0,1630.0,2024,12,December,2024-12,24.049079754601227
O03749,2024-09-11,C0345,Net Banking,Delivered,Customer_0345,Male,47,Bengaluru,South,2025-08-16,OD009387,P0082,4,2255.0,15.0,7667.0,3011.0,Statistics Book,Books,1164.0,2255.0,2024,9,September,2024-09,39.27220555628016
O03749,2024-09-11,C0345,Net Banking,Delivered,Customer_0345,Male,47,Bengaluru,South,2025-08-16,OD009388,P0031,4,14006.0,20.0,44819.2,18983.2,Bedsheet,Home,6459.0,14006.0,2024,9,September,2024-09,42.355062116235906
O03750,2024-05-22,C0445,UPI,Cancelled,Customer_0445,Female,34,Hyderabad,South,2023-12-25,OD009389,P0012,2,2280.0,15.0,3876.0,630.0,Keyboard,Electronics,1623.0,2280.0,2024,5,May,2024-05,16.253869969040245
O03750,2024-05-22,C0445,UPI,Cancelled,Customer_0445,Female,34,Hyderabad,South,2023-12-25,OD009390,P0064,1,6997.0,10.0,6297.3,2291.3,Moisturizer,Beauty,4006.0,6997.0,2024,5,May,2024-05,36.38543502771029
O03751,2026-01-21,C0018,Credit Card,Delivered,Customer_0018,Female,50,Kolkata,East,2024-08-15,OD009391,P0078,3,2727.0,15.0,6953.85,1784.85,Excel Book,Books,1723.0,2727.0,2026,1,January,2026-01,25.667076511572724
O03751,2026-01-21,C0018,Credit Card,Delivered,Customer_0018,Female,50,Kolkata,East,2024-08-15,OD009392,P0013,4,1311.0,20.0,4195.2,1791.2,Mouse,Electronics,601.0,1311.0,2026,1,January,2026-01,42.69641495041953
O03752,2026-01-09,C0070,UPI,Delivered,Customer_0070,Female,47,Bengaluru,South,2025-02-12,OD009393,P0008,4,9277.0,25.0,27831.0,2187.0,Bluetooth Speaker,Electronics,6411.0,9277.0,2026,1,January,2026-01,7.858143796485933
O03753,2026-05-02,C0338,COD,Delivered,Customer_0338,Male,20,Mumbai,West,2024-08-16,OD009394,P0008,4,9277.0,5.0,35252.6,9608.6,Bluetooth Speaker,Electronics,6411.0,9277.0,2026,5,May,2026-05,27.25642931301521
O03753,2026-05-02,C0338,COD,Delivered,Customer_0338,Male,20,Mumbai,West,2024-08-16,OD009395,P0046,4,10496.0,5.0,39884.8,20256.8,Sneakers,Fashion,4907.0,10496.0,2026,5,May,2026-05,50.78827021822849
O03753,2026-05-02,C0338,COD,Delivered,Customer_0338,Male,20,Mumbai,West,2024-08-16,OD009396,P0060,3,3201.0,25.0,7202.25,2660.25,Face Wash,Beauty,1514.0,3201.0,2026,5,May,2026-05,36.93637404977611
O03754,2025-12-10,C0628,Net Banking,Delivered,Customer_0628,Female,52,Chennai,South,2024-06-06,OD009397,P0056,2,14270.0,5.0,27113.0,14003.0,Watch,Fashion,6555.0,14270.0,2025,12,December,2025-12,51.64681149264191
O03754,2025-12-10,C0628,Net Banking,Delivered,Customer_0628,Female,52,Chennai,South,2024-06-06,OD009398,P0052,4,1682.0,5.0,6391.6,2527.6,Jacket,Fashion,966.0,1682.0,2025,12,December,2025-12,39.545653670442455
O03755,2025-07-30,C0592,Debit Card,Delivered,Customer_0592,Female,51,Kolkata,East,2023-12-20,OD009399,P0036,3,8476.0,0.0,25428.0,11484.0,Storage Box,Home,4648.0,8476.0,2025,7,July,2025-07,45.16281264747523
O03755,2025-07-30,C0592,Debit Card,Delivered,Customer_0592,Female,51,Kolkata,East,2023-12-20,OD009400,P0078,3,2727.0,0.0,8181.0,3012.0,Excel Book,Books,1723.0,2727.0,2025,7,July,2025-07,36.81701503483682
O03756,2026-06-18,C0527,Debit Card,Returned,Customer_0527,Male,38,Ahmedabad,West,2024-08-01,OD009401,P0080,1,13672.0,15.0,11621.2,4739.2,Power BI Book,Books,6882.0,13672.0,2026,6,June,2026-06,40.78064227446391
O03756,2026-06-18,C0527,Debit Card,Returned,Customer_0527,Male,38,Ahmedabad,West,2024-08-01,OD009402,P0006,1,5410.0,0.0,5410.0,2092.0,Smart Watch,Electronics,3318.0,5410.0,2026,6,June,2026-06,38.66913123844732
O03756,2026-06-18,C0527,Debit Card,Returned,Customer_0527,Male,38,Ahmedabad,West,2024-08-01,OD009403,P0066,1,3382.0,10.0,3043.8,634.8,Moisturizer,Beauty,2409.0,3382.0,2026,6,June,2026-06,20.855509560417897
O03757,2024-01-11,C0688,Credit Card,Delivered,Customer_0688,Male,49,Mumbai,West,2024-04-09,OD009404,P0013,4,1311.0,20.0,4195.2,1791.2,Mouse,Electronics,601.0,1311.0,2024,1,January,2024-01,42.69641495041953
O03757,2024-01-11,C0688,Credit Card,Delivered,Customer_0688,Male,49,Mumbai,West,2024-04-09,OD009405,P0064,4,6997.0,10.0,25189.2,9165.2,Moisturizer,Beauty,4006.0,6997.0,2024,1,January,2024-01,36.38543502771029
O03757,2024-01-11,C0688,Credit Card,Delivered,Customer_0688,Male,49,Mumbai,West,2024-04-09,OD009406,P0077,3,3416.0,0.0,10248.0,5220.0,Excel Book,Books,1676.0,3416.0,2024,1,January,2024-01,50.93676814988291
O03758,2025-09-11,C0456,COD,Delivered,Customer_0456,Male,43,Ahmedabad,West,2025-01-31,OD009407,P0015,1,6239.0,20.0,4991.2,531.2,Mouse,Electronics,4460.0,6239.0,2025,9,September,2025-09,10.642731206924188
O03759,2024-01-26,C0269,UPI,Delivered,Customer_0269,Male,27,Ahmedabad,West,2023-06-28,OD009408,P0009,1,4834.0,0.0,4834.0,1580.0,Bluetooth Speaker,Electronics,3254.0,4834.0,2024,1,January,2024-01,32.685146876292926
O03759,2024-01-26,C0269,UPI,Delivered,Customer_0269,Male,27,Ahmedabad,West,2023-06-28,OD009409,P0082,4,2255.0,5.0,8569.0,3913.0,Statistics Book,Books,1164.0,2255.0,2024,1,January,2024-01,45.664604971408565
O03760,2025-02-24,C0631,Net Banking,Delivered,Customer_0631,Male,39,Pune,West,2024-06-16,OD009410,P0046,1,10496.0,5.0,9971.2,5064.2,Sneakers,Fashion,4907.0,10496.0,2025,2,February,2025-02,50.78827021822849
O03760,2025-02-24,C0631,Net Banking,Delivered,Customer_0631,Male,39,Pune,West,2024-06-16,OD009411,P0035,3,3553.0,0.0,10659.0,2409.0,Storage Box,Home,2750.0,3553.0,2025,2,February,2025-02,22.60061919504644
O03761,2025-10-24,C0811,UPI,Delivered,Customer_0811,Male,42,Pune,West,2024-02-25,OD009412,P0057,4,4846.0,10.0,17445.6,6029.6,Watch,Fashion,2854.0,4846.0,2025,10,October,2025-10,34.562296510294864
O03761,2025-10-24,C0811,UPI,Delivered,Customer_0811,Male,42,Pune,West,2024-02-25,OD009413,P0022,3,5467.0,20.0,13120.8,5563.8,Mixer Grinder,Home,2519.0,5467.0,2025,10,October,2025-10,42.40442655935614
O03761,2025-10-24,C0811,UPI,Delivered,Customer_0811,Male,42,Pune,West,2024-02-25,OD009414,P0060,2,3201.0,20.0,5121.6,2093.6,Face Wash,Beauty,1514.0,3201.0,2025,10,October,2025-10,40.8778506716651
O03761,2025-10-24,C0811,UPI,Delivered,Customer_0811,Male,42,Pune,West,2024-02-25,OD009415,P0076,1,7205.0,20.0,5764.0,1181.0,SQL Book,Books,4583.0,7205.0,2025,10,October,2025-10,20.489243580846633
O03762,2024-08-08,C0188,UPI,Delivered,Customer_0188,Male,34,Kolkata,East,2024-02-11,OD009416,P0035,1,3553.0,20.0,2842.4,92.4,Storage Box,Home,2750.0,3553.0,2024,8,August,2024-08,3.2507739938080498
O03762,2024-08-08,C0188,UPI,Delivered,Customer_0188,Male,34,Kolkata,East,2024-02-11,OD009417,P0025,3,6585.0,25.0,14816.25,3731.25,Air Fryer,Home,3695.0,6585.0,2024,8,August,2024-08,25.183497848645914
O03763,2026-05-02,C0569,Credit Card,Delivered,Customer_0569,Male,31,Mumbai,West,2024-12-26,OD009418,P0054,2,7011.0,5.0,13320.9,6038.9,Jacket,Fashion,3641.0,7011.0,2026,5,May,2026-05,45.33402397735888
O03763,2026-05-02,C0569,Credit Card,Delivered,Customer_0569,Male,31,Mumbai,West,2024-12-26,OD009419,P0063,1,5568.0,5.0,5289.6,2177.6,Shampoo,Beauty,3112.0,5568.0,2026,5,May,2026-05,41.167574107682995
O03763,2026-05-02,C0569,Credit Card,Delivered,Customer_0569,Male,31,Mumbai,West,2024-12-26,OD009420,P0035,3,3553.0,25.0,7994.25,-255.75,Storage Box,Home,2750.0,3553.0,2026,5,May,2026-05,-3.199174406604747
O03763,2026-05-02,C0569,Credit Card,Delivered,Customer_0569,Male,31,Mumbai,West,2024-12-26,OD009421,P0048,2,3582.0,20.0,5731.2,1805.2,Sneakers,Fashion,1963.0,3582.0,2026,5,May,2026-05,31.49776661083194
O03764,2025-05-10,C0711,Net Banking,Delivered,Customer_0711,Male,59,Bengaluru,South,2025-09-09,OD009422,P0070,3,9093.0,0.0,27279.0,9747.0,Hair Dryer,Beauty,5844.0,9093.0,2025,5,May,2025-05,35.730781920158364
O03765,2024-08-24,C0529,Net Banking,Delivered,Customer_0529,Female,48,Mumbai,West,2023-01-25,OD009423,P0034,4,8273.0,10.0,29782.8,3690.8,Storage Box,Home,6523.0,8273.0,2024,8,August,2024-08,12.392387552547108
O03765,2024-08-24,C0529,Net Banking,Delivered,Customer_0529,Female,48,Mumbai,West,2023-01-25,OD009424,P0012,1,2280.0,15.0,1938.0,315.0,Keyboard,Electronics,1623.0,2280.0,2024,8,August,2024-08,16.253869969040245
O03765,2024-08-24,C0529,Net Banking,Delivered,Customer_0529,Female,48,Mumbai,West,2023-01-25,OD009425,P0026,3,9610.0,10.0,25947.0,7305.0,Air Fryer,Home,6214.0,9610.0,2024,8,August,2024-08,28.153543762284656
O03765,2024-08-24,C0529,Net Banking,Delivered,Customer_0529,Female,48,Mumbai,West,2023-01-25,OD009426,P0029,3,8916.0,15.0,22735.8,4519.8,Table Lamp,Home,6072.0,8916.0,2024,8,August,2024-08,19.879661151136098
O03766,2024-08-24,C0434,Credit Card,Delivered,Customer_0434,Female,52,Chennai,South,2025-03-31,OD009427,P0017,4,10962.0,0.0,43848.0,23828.0,Power Bank,Electronics,5005.0,10962.0,2024,8,August,2024-08,54.34227330779054
O03766,2024-08-24,C0434,Credit Card,Delivered,Customer_0434,Female,52,Chennai,South,2025-03-31,OD009428,P0004,3,3517.0,15.0,8968.35,1384.35,Smart Watch,Electronics,2528.0,3517.0,2024,8,August,2024-08,15.435949756644195
O03767,2024-08-06,C0288,Credit Card,Delivered,Customer_0288,Male,31,Hyderabad,South,2023-04-03,OD009429,P0038,4,5709.0,15.0,19410.6,7414.6,Wall Clock,Home,2999.0,5709.0,2024,8,August,2024-08,38.19871616539417
O03767,2024-08-06,C0288,Credit Card,Delivered,Customer_0288,Male,31,Hyderabad,South,2023-04-03,OD009430,P0051,4,8105.0,0.0,32420.0,14236.0,Backpack,Fashion,4546.0,8105.0,2024,8,August,2024-08,43.911165946946326
O03767,2024-08-06,C0288,Credit Card,Delivered,Customer_0288,Male,31,Hyderabad,South,2023-04-03,OD009431,P0030,3,10331.0,20.0,24794.4,7079.4,Table Lamp,Home,5905.0,10331.0,2024,8,August,2024-08,28.552415061465492
O03768,2025-05-01,C0918,COD,Delivered,Customer_0918,Female,39,Lucknow,North,2025-12-06,OD009432,P0021,3,12927.0,10.0,34902.9,17088.9,Webcam,Electronics,5938.0,12927.0,2025,5,May,2025-05,48.96126109864797
O03768,2025-05-01,C0918,COD,Delivered,Customer_0918,Female,39,Lucknow,North,2025-12-06,OD009433,P0043,2,3251.0,20.0,5201.6,-208.4,Jeans,Fashion,2705.0,3251.0,2025,5,May,2025-05,-4.0064595509074135
O03769,2026-07-24,C0567,UPI,Returned,Customer_0567,Female,34,Lucknow,North,2025-02-19,OD009434,P0059,4,7607.0,15.0,25863.8,11303.8,Face Wash,Beauty,3640.0,7607.0,2026,7,July,2026-07,43.705101338550406
O03769,2026-07-24,C0567,UPI,Returned,Customer_0567,Female,34,Lucknow,North,2025-02-19,OD009435,P0056,4,14270.0,15.0,48518.0,22298.0,Watch,Fashion,6555.0,14270.0,2026,7,July,2026-07,45.95820108001154
O03769,2026-07-24,C0567,UPI,Returned,Customer_0567,Female,34,Lucknow,North,2025-02-19,OD009436,P0074,3,4472.0,10.0,12074.4,2594.4,Python Book,Books,3160.0,4472.0,2026,7,July,2026-07,21.48678195189823
O03769,2026-07-24,C0567,UPI,Returned,Customer_0567,Female,34,Lucknow,North,2025-02-19,OD009437,P0016,4,7194.0,20.0,23020.8,8524.8,Power Bank,Electronics,3624.0,7194.0,2026,7,July,2026-07,37.03085904920767
O03770,2025-04-05,C0499,Net Banking,Delivered,Customer_0499,Male,51,Bengaluru,South,2025-07-29,OD009438,P0061,3,6727.0,10.0,18162.9,4326.9,Shampoo,Beauty,4612.0,6727.0,2025,4,April,2025-04,23.82273755842954
O03770,2025-04-05,C0499,Net Banking,Delivered,Customer_0499,Male,51,Bengaluru,South,2025-07-29,OD009439,P0028,3,3631.0,10.0,9803.7,2051.7,Table Lamp,Home,2584.0,3631.0,2025,4,April,2025-04,20.927812968573086
O03771,2025-10-24,C0441,Debit Card,Delivered,Customer_0441,Male,35,Delhi,North,2024-01-18,OD009440,P0033,4,5694.0,15.0,19359.6,1503.6,Bedsheet,Home,4464.0,5694.0,2025,10,October,2025-10,7.766689394408975
O03771,2025-10-24,C0441,Debit Card,Delivered,Customer_0441,Male,35,Delhi,North,2024-01-18,OD009441,P0082,1,2255.0,10.0,2029.5,865.5,Statistics Book,Books,1164.0,2255.0,2025,10,October,2025-10,42.6459719142646
O03772,2025-09-26,C0781,Credit Card,Delivered,Customer_0781,Male,51,Pune,West,2023-12-23,OD009442,P0004,1,3517.0,0.0,3517.0,989.0,Smart Watch,Electronics,2528.0,3517.0,2025,9,September,2025-09,28.12055729314757
O03772,2025-09-26,C0781,Credit Card,Delivered,Customer_0781,Male,51,Pune,West,2023-12-23,OD009443,P0062,4,6552.0,5.0,24897.6,9593.6,Shampoo,Beauty,3826.0,6552.0,2025,9,September,2025-09,38.53222800591222
O03772,2025-09-26,C0781,Credit Card,Delivered,Customer_0781,Male,51,Pune,West,2023-12-23,OD009444,P0051,4,8105.0,5.0,30799.0,12615.0,Backpack,Fashion,4546.0,8105.0,2025,9,September,2025-09,40.95912204941719
O03772,2025-09-26,C0781,Credit Card,Delivered,Customer_0781,Male,51,Pune,West,2023-12-23,OD009445,P0019,4,6155.0,15.0,20927.0,9283.0,Webcam,Electronics,2911.0,6155.0,2025,9,September,2025-09,44.35896210636976
O03773,2024-05-23,C0303,UPI,Delivered,Customer_0303,Male,31,Pune,West,2023-12-07,OD009446,P0061,1,6727.0,15.0,5717.95,1105.95,Shampoo,Beauty,4612.0,6727.0,2024,5,May,2024-05,19.341722120690108
O03774,2024-07-07,C0087,Credit Card,Delivered,Customer_0087,Female,32,Kolkata,East,2024-07-12,OD009447,P0065,3,1750.0,0.0,5250.0,1608.0,Moisturizer,Beauty,1214.0,1750.0,2024,7,July,2024-07,30.628571428571426
O03774,2024-07-07,C0087,Credit Card,Delivered,Customer_0087,Female,32,Kolkata,East,2024-07-12,OD009448,P0059,4,7607.0,25.0,22821.0,8261.0,Face Wash,Beauty,3640.0,7607.0,2024,7,July,2024-07,36.19911485035713
O03774,2024-07-07,C0087,Credit Card,Delivered,Customer_0087,Female,32,Kolkata,East,2024-07-12,OD009449,P0042,4,8402.0,10.0,30247.2,7399.2,T-Shirt,Fashion,5712.0,8402.0,2024,7,July,2024-07,24.462429580258668
O03775,2024-09-11,C0830,UPI,Delivered,Customer_0830,Female,57,Pune,West,2023-11-23,OD009450,P0072,3,10954.0,10.0,29575.8,14008.8,Hair Dryer,Beauty,5189.0,10954.0,2024,9,September,2024-09,47.36575172945449
O03775,2024-09-11,C0830,UPI,Delivered,Customer_0830,Female,57,Pune,West,2023-11-23,OD009451,P0057,1,4846.0,5.0,4603.7,1749.7,Watch,Fashion,2854.0,4846.0,2024,9,September,2024-09,38.00638616764777
O03775,2024-09-11,C0830,UPI,Delivered,Customer_0830,Female,57,Pune,West,2023-11-23,OD009452,P0009,1,4834.0,5.0,4592.3,1338.3,Bluetooth Speaker,Electronics,3254.0,4834.0,2024,9,September,2024-09,29.142259869782023
O03776,2024-03-08,C0438,UPI,Delivered,Customer_0438,Female,55,Kolkata,East,2025-01-31,OD009453,P0049,4,4908.0,15.0,16687.2,6243.2,Backpack,Fashion,2611.0,4908.0,2024,3,March,2024-03,37.41310705211179
O03776,2024-03-08,C0438,UPI,Delivered,Customer_0438,Female,55,Kolkata,East,2025-01-31,OD009454,P0017,4,10962.0,0.0,43848.0,23828.0,Power Bank,Electronics,5005.0,10962.0,2024,3,March,2024-03,54.34227330779054
O03777,2025-09-07,C0541,UPI,Delivered,Customer_0541,Male,35,Bengaluru,South,2025-07-30,OD009455,P0048,1,3582.0,10.0,3223.8,1260.8,Sneakers,Fashion,1963.0,3582.0,2025,9,September,2025-09,39.10912587629505
O03777,2025-09-07,C0541,UPI,Delivered,Customer_0541,Male,35,Bengaluru,South,2025-07-30,OD009456,P0017,4,10962.0,10.0,39463.2,19443.2,Power Bank,Electronics,5005.0,10962.0,2025,9,September,2025-09,49.26919256421173
O03777,2025-09-07,C0541,UPI,Delivered,Customer_0541,Male,35,Bengaluru,South,2025-07-30,OD009457,P0031,3,14006.0,0.0,42018.0,22641.0,Bedsheet,Home,6459.0,14006.0,2025,9,September,2025-09,53.884049692988725
O03778,2024-12-01,C0022,UPI,Returned,Customer_0022,Male,28,Mumbai,West,2023-02-12,OD009458,P0017,3,10962.0,10.0,29597.4,14582.4,Power Bank,Electronics,5005.0,10962.0,2024,12,December,2024-12,49.269192564211714
O03779,2025-11-01,C0833,Debit Card,Delivered,Customer_0833,Male,28,Ahmedabad,West,2024-09-20,OD009459,P0078,3,2727.0,15.0,6953.85,1784.85,Excel Book,Books,1723.0,2727.0,2025,11,November,2025-11,25.667076511572724
O03780,2026-03-31,C0797,Net Banking,Delivered,Customer_0797,Male,40,Chennai,South,2024-06-03,OD009460,P0015,1,6239.0,20.0,4991.2,531.2,Mouse,Electronics,4460.0,6239.0,2026,3,March,2026-03,10.642731206924188
O03781,2026-05-23,C0560,UPI,Delivered,Customer_0560,Female,39,Bengaluru,South,2025-08-31,OD009461,P0011,1,7617.0,15.0,6474.45,1503.45,Keyboard,Electronics,4971.0,7617.0,2026,5,May,2026-05,23.22127748302945
O03781,2026-05-23,C0560,UPI,Delivered,Customer_0560,Female,39,Bengaluru,South,2025-08-31,OD009462,P0076,1,7205.0,10.0,6484.5,1901.5,SQL Book,Books,4583.0,7205.0,2026,5,May,2026-05,29.323772071863672
O03781,2026-05-23,C0560,UPI,Delivered,Customer_0560,Female,39,Bengaluru,South,2025-08-31,OD009463,P0078,4,2727.0,10.0,9817.2,2925.2,Excel Book,Books,1723.0,2727.0,2026,5,May,2026-05,29.796683372040906
O03781,2026-05-23,C0560,UPI,Delivered,Customer_0560,Female,39,Bengaluru,South,2025-08-31,OD009464,P0057,4,4846.0,5.0,18414.8,6998.8,Watch,Fashion,2854.0,4846.0,2026,5,May,2026-05,38.00638616764777
O03782,2025-02-12,C0517,Credit Card,Delivered,Customer_0517,Female,51,Delhi,North,2023-10-04,OD009465,P0081,4,4694.0,20.0,15020.8,4684.8,Statistics Book,Books,2584.0,4694.0,2025,2,February,2025-02,31.18875159778441
O03783,2024-10-26,C0762,Credit Card,Delivered,Customer_0762,Female,21,Mumbai,West,2024-03-21,OD009466,P0027,2,4363.0,20.0,6980.8,130.8,Air Fryer,Home,3425.0,4363.0,2024,10,October,2024-10,1.8737107494843
O03784,2026-06-26,C0675,Credit Card,Delivered,Customer_0675,Female,40,Lucknow,North,2024-01-22,OD009467,P0051,3,8105.0,0.0,24315.0,10677.0,Backpack,Fashion,4546.0,8105.0,2026,6,June,2026-06,43.911165946946326
O03785,2025-08-24,C0503,Net Banking,Delivered,Customer_0503,Male,49,Kolkata,East,2025-04-19,OD009468,P0022,4,5467.0,5.0,20774.6,10698.6,Mixer Grinder,Home,2519.0,5467.0,2025,8,August,2025-08,51.498464471036755
O03785,2025-08-24,C0503,Net Banking,Delivered,Customer_0503,Male,49,Kolkata,East,2025-04-19,OD009469,P0045,4,8473.0,20.0,27113.6,2097.6,Jeans,Fashion,6254.0,8473.0,2025,8,August,2025-08,7.736338959046382
O03785,2025-08-24,C0503,Net Banking,Delivered,Customer_0503,Male,49,Kolkata,East,2025-04-19,OD009470,P0016,4,7194.0,5.0,27337.2,12841.2,Power Bank,Electronics,3624.0,7194.0,2025,8,August,2025-08,46.97335498880646
O03786,2024-12-22,C0714,Credit Card,Delivered,Customer_0714,Female,31,Jaipur,North,2025-12-18,OD009471,P0013,4,1311.0,5.0,4981.8,2577.8,Mouse,Electronics,601.0,1311.0,2024,12,December,2024-12,51.744349431932235
O03786,2024-12-22,C0714,Credit Card,Delivered,Customer_0714,Female,31,Jaipur,North,2025-12-18,OD009472,P0079,4,11587.0,15.0,39395.8,17663.8,Power BI Book,Books,5433.0,11587.0,2024,12,December,2024-12,44.8367592484478
